tweet_url,conform_score,created_at,created_at_stamp,favorite_count,is_retweet,name,retweet_count,screen_name,text,tweet_id,utc_offset,time_diff_now,percent_rank,meet_threshold,notif_score,to_send,notif_time
https://twitter.com/AP/status/869837865932517376,155,Wed May 31 08:48:02 +0000 2017,2017-05-31 08:48:02,44,0,The Associated Press,154,AP,"BREAKING: Afghan health official raises death toll in massive Kabul attack to 80 
killed; as many as 350 wounded.",869837865932517376,-14400,0.17510297556718202,0.9984055275046501,1,0.977639751552795,0,2017-05-31 08:58:32
https://twitter.com/ABC/status/869604510309781504,128,Tue May 30 17:20:46 +0000 2017,2017-05-30 17:20:46,120,0,ABC News,101,ABC,Cleveland police officer who shot and killed 12-year-old Tamir Rice in 2014 terminated for rules violations.… https://t.co/hYJUyShrpT,869604510309781504,-14400,0.9365564358234408,0.993939393939394,1,0.9647058823529409,0,2017-05-30 18:16:57
https://twitter.com/AP/status/869425608153059330,113,Tue May 30 05:29:52 +0000 2017,2017-05-30 05:29:52,170,0,The Associated Press,280,AP,BREAKING: A source close to the family of former Panamanian dictator Manuel Noriega says he has died at age 83.,869425608153059328,-14400,0.257682363059786,0.993398193189715,1,0.9745762711864409,0,2017-05-30 05:45:19
https://twitter.com/AP/status/869217729387143168,103,Mon May 29 15:43:50 +0000 2017,2017-05-29 15:43:50,423,0,The Associated Press,579,AP,BREAKING: Police in Florida say golf great Tiger Woods arrested for DUI.,869217729387143168,-14400,0.5663493800163271,0.9926279271465741,1,0.9107438016528929,0,2017-05-29 16:17:48
https://twitter.com/business/status/869002658006392832,71,Mon May 29 01:29:13 +0000 2017,2017-05-29 01:29:13,31,0,Bloomberg,65,business,"North Korea test-fires ballistic missile, which may have reached waters in Japan's exclusive economic zone… https://t.co/aF2m9ja4lg",869002658006392832,-14400,0.8319866644673879,0.9926829268292691,1,0.983561643835616,0,2017-05-29 02:19:08
https://twitter.com/AP/status/868556139901976576,118,Sat May 27 19:54:55 +0000 2017,2017-05-27 19:54:55,352,0,The Associated Press,502,AP,"Gregg Allman, organist and singer of The Allman Brothers Band, dies in his home in Savannah, Georgia at age 69. https://t.co/tlek0V3Yi4",868556139901976576,-14400,9.84713964833154,0.9958298582151791,1,1.0,0,2017-05-28 05:45:44
https://twitter.com/dummy/status/000000000000000000,100,Sat Jan 01 00:00:00 +0000 1979,1979-01-01 00:00:00,10,0,dummy,10,Dummy,This is the text of a tweet.,0,0,1.0,0.99,1,0.5,0,1979-01-01 00:00:00
